session_id,customer_id,session_date,traffic_source,device,converted
6705,309,2024-12-06,Facebook,Mobile,0
6706,309,2024-12-20,Facebook,Desktop,0
6707,309,2025-04-02,Facebook,Desktop,0
6708,309,2024-11-10,Facebook,Desktop,0
6709,309,2025-03-12,Facebook,Mobile,1
6710,309,2025-06-11,Facebook,Mobile,1
6711,309,2025-09-29,Facebook,Desktop,0
6712,309,2025-01-16,Facebook,Desktop,0
6713,309,2025-03-24,Facebook,Desktop,0
6714,309,2025-02-05,Facebook,Desktop,0
6715,309,2024-06-11,Facebook,Mobile,0
6716,309,2025-06-29,Facebook,Mobile,1
6717,309,2025-07-12,Facebook,Mobile,0
6718,309,2025-01-31,Facebook,Mobile,1
6719,309,2024-06-11,Facebook,Mobile,0
6720,309,2025-01-16,Facebook,Mobile,0
6721,309,2024-04-07,Facebook,Mobile,0
6722,309,2025-11-14,Facebook,Mobile,0
6723,309,2025-12-08,Facebook,Mobile,0
6724,309,2024-08-08,Facebook,Mobile,0
6725,309,2025-12-07,Facebook,Mobile,0
6726,309,2024-08-23,Facebook,Desktop,0
6727,309,2024-12-11,Facebook,Desktop,0
6728,309,2025-01-08,Facebook,Desktop,0
6729,309,2024-10-31,Facebook,Mobile,0
6730,309,2025-08-11,Facebook,Desktop,0
6731,309,2024-01-28,Facebook,Desktop,0
6732,309,2024-10-30,Facebook,Desktop,0
6733,310,2024-04-12,Facebook,Desktop,0
6734,310,2024-05-21,Facebook,Desktop,0
6735,310,2025-08-06,Facebook,Mobile,1
6736,310,2024-05-31,Facebook,Mobile,0
6737,310,2025-09-03,Facebook,Mobile,1
6738,310,2025-07-19,Facebook,Desktop,0
6739,310,2025-02-10,Facebook,Desktop,0
6740,310,2025-02-15,Facebook,Mobile,0
6741,310,2025-11-24,Facebook,Mobile,0
6742,310,2024-06-15,Facebook,Mobile,0
6743,310,2024-01-23,Facebook,Mobile,0
6744,310,2024-12-09,Facebook,Mobile,0
6745,310,2024-06-29,Facebook,Mobile,0
6746,310,2025-06-26,Facebook,Desktop,0
6747,310,2025-09-28,Facebook,Mobile,0
6748,310,2025-12-11,Facebook,Desktop,1
6749,310,2024-04-03,Facebook,Mobile,0
6750,310,2024-06-15,Facebook,Mobile,1
6751,310,2024-06-27,Facebook,Desktop,0
6752,310,2025-05-20,Facebook,Mobile,0
6753,310,2024-04-12,Facebook,Mobile,0
6754,310,2024-09-02,Facebook,Mobile,0
6755,310,2025-01-01,Facebook,Mobile,0
6756,310,2024-08-15,Facebook,Mobile,0
6757,311,2024-09-04,Organic,Mobile,0
6758,311,2025-02-15,Organic,Mobile,0
6759,311,2024-06-04,Organic,Mobile,0
6760,311,2025-09-18,Organic,Desktop,1
6761,311,2025-01-03,Organic,Mobile,1
6762,311,2025-03-23,Organic,Mobile,0
6763,311,2025-12-04,Organic,Mobile,0
6764,311,2024-10-20,Organic,Mobile,0
6765,311,2025-09-26,Organic,Mobile,0
6766,311,2025-12-20,Organic,Desktop,0
6767,311,2024-03-18,Organic,Mobile,1
6768,311,2024-09-30,Organic,Mobile,1
6769,311,2024-04-27,Organic,Mobile,0
6770,311,2024-01-11,Organic,Mobile,0
6771,311,2025-04-22,Organic,Mobile,1
6772,311,2025-06-10,Organic,Mobile,1
6773,311,2024-05-09,Organic,Mobile,0
6774,311,2025-01-06,Organic,Mobile,0
6775,311,2025-10-22,Organic,Desktop,1
6776,311,2024-03-16,Organic,Mobile,1
6777,311,2025-05-21,Organic,Desktop,1
6778,311,2025-06-18,Organic,Desktop,1
6779,311,2025-12-07,Organic,Mobile,1
6780,311,2024-08-20,Organic,Desktop,0
6781,311,2025-10-01,Organic,Mobile,0
6782,311,2025-02-03,Organic,Mobile,1
6783,311,2025-11-30,Organic,Desktop,1
6784,311,2024-09-03,Organic,Mobile,0
6785,312,2024-12-24,Google Ads,Mobile,0
6786,312,2024-07-25,Google Ads,Mobile,1
6787,312,2025-11-17,Google Ads,Desktop,1
6788,312,2024-09-22,Google Ads,Desktop,0
6789,312,2025-08-24,Google Ads,Mobile,0
6790,312,2025-04-16,Google Ads,Mobile,1
6791,312,2024-03-13,Google Ads,Mobile,1
6792,312,2024-03-18,Google Ads,Desktop,1
6793,312,2025-09-22,Google Ads,Mobile,1
6794,312,2025-03-18,Google Ads,Mobile,0
6795,312,2024-12-06,Google Ads,Mobile,0
6796,312,2024-04-26,Google Ads,Mobile,1
6797,312,2025-01-13,Google Ads,Mobile,1
6798,312,2024-12-13,Google Ads,Mobile,0
6799,312,2024-09-16,Google Ads,Mobile,0
6800,312,2025-09-28,Google Ads,Mobile,0
6801,312,2024-08-28,Google Ads,Mobile,0
6802,312,2025-12-03,Google Ads,Mobile,1
6803,312,2024-11-08,Google Ads,Mobile,0
6804,312,2025-06-10,Google Ads,Mobile,0
6805,312,2024-09-24,Google Ads,Mobile,0
6806,312,2024-06-01,Google Ads,Desktop,0
6807,312,2024-04-11,Google Ads,Mobile,0
6808,313,2025-06-04,Referral,Mobile,0
6809,313,2024-04-09,Referral,Mobile,0
6810,313,2025-06-03,Referral,Mobile,0
6811,313,2025-12-24,Referral,Mobile,0
6812,313,2025-09-12,Referral,Desktop,1
6813,313,2024-07-24,Referral,Mobile,0
6814,313,2025-09-04,Referral,Mobile,0
6815,313,2024-09-28,Referral,Mobile,0
6816,313,2024-05-20,Referral,Mobile,0
6817,313,2024-08-18,Referral,Mobile,1
6818,313,2025-04-24,Referral,Desktop,0
6819,313,2025-02-28,Referral,Mobile,0
6820,313,2024-06-11,Referral,Mobile,0
6821,313,2025-12-27,Referral,Mobile,0
6822,313,2025-11-06,Referral,Desktop,1
6823,313,2024-11-06,Referral,Desktop,1
6824,313,2024-09-26,Referral,Mobile,1
6825,313,2025-01-29,Referral,Mobile,1
6826,313,2025-12-07,Referral,Mobile,0
6827,313,2024-03-30,Referral,Mobile,1
6828,313,2024-06-01,Referral,Mobile,0
6829,313,2025-10-14,Referral,Desktop,0
6830,313,2024-05-26,Referral,Mobile,0
6831,313,2024-03-05,Referral,Mobile,0
6832,313,2024-07-09,Referral,Mobile,1
6833,313,2025-02-04,Referral,Mobile,0
6834,313,2025-05-13,Referral,Mobile,1
6835,313,2025-06-16,Referral,Mobile,1
6836,313,2024-04-19,Referral,Mobile,0
6837,313,2024-11-24,Referral,Mobile,0
6838,313,2025-12-13,Referral,Desktop,1
6839,313,2024-01-14,Referral,Mobile,0
6840,313,2024-10-07,Referral,Mobile,1
6841,313,2025-06-21,Referral,Desktop,0
6842,314,2025-10-19,Google Ads,Mobile,0
6843,314,2024-04-11,Google Ads,Desktop,0
6844,314,2025-11-28,Google Ads,Mobile,1
6845,314,2024-09-16,Google Ads,Desktop,0
6846,314,2024-08-14,Google Ads,Mobile,0
6847,314,2024-07-21,Google Ads,Mobile,1
6848,314,2024-05-08,Google Ads,Desktop,0
6849,314,2024-10-17,Google Ads,Mobile,0
6850,314,2024-09-17,Google Ads,Desktop,1
6851,314,2025-11-06,Google Ads,Desktop,1
6852,314,2024-03-19,Google Ads,Mobile,0
6853,314,2025-06-09,Google Ads,Desktop,1
6854,314,2024-05-14,Google Ads,Mobile,0
6855,314,2025-01-09,Google Ads,Mobile,0
6856,314,2025-03-02,Google Ads,Mobile,1
6857,314,2024-01-07,Google Ads,Mobile,0
6858,314,2025-09-16,Google Ads,Mobile,1
6859,314,2025-10-05,Google Ads,Mobile,0
6860,314,2025-04-23,Google Ads,Mobile,0
6861,314,2025-02-06,Google Ads,Mobile,0
6862,314,2024-03-11,Google Ads,Desktop,1
6863,314,2025-12-26,Google Ads,Mobile,0
6864,314,2024-11-03,Google Ads,Desktop,0
6865,314,2024-08-10,Google Ads,Mobile,0
6866,314,2025-07-09,Google Ads,Mobile,1
6867,314,2025-06-30,Google Ads,Mobile,1
6868,314,2025-12-21,Google Ads,Mobile,0
6869,314,2025-08-29,Google Ads,Mobile,1
6870,314,2025-07-01,Google Ads,Desktop,0
6871,314,2024-01-07,Google Ads,Desktop,1
6872,314,2024-12-15,Google Ads,Mobile,0
6873,314,2024-01-28,Google Ads,Desktop,1
6874,315,2025-08-17,Organic,Mobile,1
6875,315,2024-02-01,Organic,Mobile,1
6876,315,2025-11-11,Organic,Mobile,0
6877,315,2025-01-21,Organic,Mobile,1
6878,315,2025-11-25,Organic,Desktop,0
6879,315,2024-04-09,Organic,Mobile,1
6880,315,2024-12-04,Organic,Mobile,0
6881,315,2024-05-28,Organic,Mobile,0
6882,315,2025-05-14,Organic,Mobile,0
6883,315,2024-04-28,Organic,Mobile,0
6884,315,2025-07-08,Organic,Mobile,0
6885,315,2024-12-23,Organic,Mobile,1
6886,315,2025-12-02,Organic,Mobile,1
6887,315,2025-06-14,Organic,Mobile,1
6888,315,2025-06-29,Organic,Mobile,1
6889,315,2024-03-02,Organic,Mobile,0
6890,315,2024-03-19,Organic,Mobile,0
6891,315,2024-12-07,Organic,Mobile,1
6892,315,2024-04-29,Organic,Mobile,0
6893,315,2025-04-10,Organic,Mobile,0
6894,315,2025-01-21,Organic,Mobile,0
6895,315,2024-03-23,Organic,Desktop,0
6896,315,2024-12-05,Organic,Mobile,0
6897,315,2024-09-10,Organic,Desktop,0
6898,315,2024-09-06,Organic,Mobile,0
6899,315,2025-05-08,Organic,Mobile,1
6900,315,2024-09-04,Organic,Desktop,0
6901,315,2024-06-12,Organic,Mobile,0
6902,315,2025-12-06,Organic,Mobile,0
6903,315,2025-08-28,Organic,Mobile,0
6904,315,2024-03-07,Organic,Mobile,0
6905,315,2024-06-25,Organic,Desktop,0
6906,315,2025-07-27,Organic,Desktop,0
6907,316,2024-02-23,Organic,Desktop,1
6908,316,2025-09-05,Organic,Desktop,0
6909,316,2025-07-03,Organic,Mobile,0
6910,316,2025-08-06,Organic,Desktop,0
6911,316,2025-01-26,Organic,Mobile,0
6912,316,2025-12-06,Organic,Desktop,1
6913,316,2024-05-20,Organic,Mobile,1
6914,316,2025-08-02,Organic,Mobile,0
6915,316,2025-12-09,Organic,Desktop,0
6916,316,2025-04-17,Organic,Desktop,0
6917,316,2024-10-14,Organic,Mobile,1
6918,316,2024-02-21,Organic,Mobile,0
6919,316,2025-02-25,Organic,Mobile,0
6920,316,2025-11-25,Organic,Mobile,1
6921,316,2025-07-23,Organic,Mobile,0
6922,316,2024-03-15,Organic,Mobile,0
6923,316,2025-04-23,Organic,Desktop,0
6924,317,2025-01-07,Organic,Mobile,0
6925,317,2025-08-21,Organic,Mobile,0
6926,317,2024-05-04,Organic,Desktop,0
6927,317,2024-04-13,Organic,Desktop,0
6928,317,2025-06-04,Organic,Mobile,0
6929,317,2024-03-12,Organic,Mobile,0
6930,317,2025-10-04,Organic,Mobile,0
6931,317,2024-10-27,Organic,Mobile,0
6932,317,2025-06-11,Organic,Desktop,1
6933,317,2024-03-10,Organic,Mobile,0
6934,317,2025-07-07,Organic,Mobile,0
6935,317,2024-09-28,Organic,Desktop,0
6936,317,2025-06-05,Organic,Mobile,0
6937,317,2025-07-27,Organic,Mobile,0
6938,317,2024-02-16,Organic,Desktop,0
6939,317,2024-12-19,Organic,Mobile,0
6940,317,2025-07-15,Organic,Mobile,1
6941,317,2024-07-02,Organic,Mobile,0
6942,317,2024-07-30,Organic,Desktop,0
6943,317,2024-07-20,Organic,Mobile,1
6944,318,2024-09-27,Organic,Mobile,1
6945,318,2025-10-03,Organic,Mobile,0
6946,318,2025-01-01,Organic,Desktop,0
6947,318,2024-01-20,Organic,Mobile,0
6948,318,2025-04-13,Organic,Mobile,1
6949,318,2024-06-03,Organic,Mobile,0
6950,318,2024-06-18,Organic,Desktop,0
6951,318,2024-10-23,Organic,Desktop,1
6952,318,2024-12-20,Organic,Mobile,0
6953,318,2024-10-15,Organic,Desktop,1
6954,318,2024-11-16,Organic,Mobile,1
6955,318,2025-08-12,Organic,Mobile,0
6956,318,2024-03-04,Organic,Mobile,0
6957,318,2025-06-14,Organic,Mobile,0
6958,318,2025-06-11,Organic,Mobile,1
6959,318,2024-03-17,Organic,Mobile,0
6960,318,2024-01-25,Organic,Mobile,0
6961,318,2024-10-14,Organic,Mobile,0
6962,318,2024-02-17,Organic,Mobile,1
6963,318,2024-01-27,Organic,Desktop,0
6964,318,2024-03-29,Organic,Mobile,0
6965,318,2024-09-09,Organic,Mobile,0
6966,318,2024-05-22,Organic,Desktop,0
6967,318,2024-08-23,Organic,Mobile,0
6968,318,2025-05-18,Organic,Mobile,0
6969,318,2024-10-23,Organic,Mobile,0
6970,318,2024-12-22,Organic,Mobile,0
6971,318,2024-09-28,Organic,Mobile,0
6972,318,2024-12-03,Organic,Mobile,1
6973,318,2025-02-03,Organic,Mobile,0
6974,318,2024-10-11,Organic,Mobile,0
6975,318,2024-09-16,Organic,Desktop,1
6976,318,2025-08-24,Organic,Mobile,1
6977,318,2024-10-26,Organic,Mobile,0
6978,318,2024-11-17,Organic,Mobile,0
6979,319,2025-06-22,Organic,Mobile,0
6980,319,2025-02-06,Organic,Desktop,0
6981,319,2024-05-23,Organic,Mobile,0
6982,319,2024-02-29,Organic,Desktop,1
6983,319,2025-04-01,Organic,Mobile,0
6984,319,2025-07-01,Organic,Mobile,0
6985,319,2025-08-18,Organic,Desktop,0
6986,319,2025-04-05,Organic,Mobile,1
6987,319,2024-05-13,Organic,Mobile,1
6988,319,2024-09-30,Organic,Mobile,0
6989,319,2024-12-19,Organic,Mobile,0
6990,319,2025-09-06,Organic,Mobile,0
6991,319,2025-04-27,Organic,Mobile,1
6992,319,2024-07-07,Organic,Desktop,0
6993,319,2024-07-26,Organic,Mobile,0
6994,319,2024-12-20,Organic,Mobile,0
6995,319,2024-11-12,Organic,Mobile,0
6996,319,2025-11-09,Organic,Mobile,0
6997,319,2025-05-21,Organic,Mobile,0
6998,319,2024-01-18,Organic,Mobile,0
6999,319,2024-10-06,Organic,Mobile,1
7000,319,2025-01-22,Organic,Mobile,0
7001,319,2025-07-29,Organic,Mobile,1
7002,319,2024-03-17,Organic,Desktop,0
7003,319,2025-02-01,Organic,Mobile,0
7004,319,2025-06-21,Organic,Mobile,0
7005,319,2025-11-27,Organic,Mobile,0
7006,319,2025-10-10,Organic,Desktop,0
7007,319,2025-02-02,Organic,Mobile,1
7008,319,2024-03-10,Organic,Mobile,0
7009,319,2025-04-12,Organic,Mobile,0
7010,320,2024-06-24,Referral,Mobile,0
7011,320,2025-09-02,Referral,Desktop,0
7012,320,2024-11-24,Referral,Mobile,0
7013,320,2024-03-22,Referral,Mobile,0
7014,320,2024-06-08,Referral,Mobile,1
7015,320,2024-03-28,Referral,Mobile,1
7016,320,2025-02-15,Referral,Mobile,0
7017,320,2024-05-07,Referral,Mobile,0
7018,320,2025-02-19,Referral,Mobile,0
7019,320,2025-09-17,Referral,Mobile,0
7020,320,2025-12-20,Referral,Mobile,0
7021,320,2025-10-16,Referral,Mobile,1
7022,320,2024-07-11,Referral,Mobile,0
7023,320,2024-11-25,Referral,Mobile,1
7024,320,2025-07-23,Referral,Desktop,0
7025,320,2025-04-18,Referral,Mobile,0
7026,320,2024-06-07,Referral,Mobile,0
7027,320,2024-12-11,Referral,Desktop,0
7028,320,2024-10-19,Referral,Mobile,0
7029,320,2024-05-29,Referral,Mobile,1
7030,320,2024-11-18,Referral,Mobile,1
7031,320,2024-06-07,Referral,Mobile,0
7032,321,2024-01-13,Organic,Mobile,0
7033,321,2025-10-08,Organic,Desktop,0
7034,321,2024-10-25,Organic,Mobile,1
7035,321,2024-01-05,Organic,Mobile,0
7036,321,2024-07-02,Organic,Mobile,0
7037,321,2025-02-07,Organic,Mobile,0
7038,321,2024-08-25,Organic,Desktop,0
7039,321,2024-03-13,Organic,Mobile,0
7040,321,2024-10-03,Organic,Mobile,0
7041,321,2025-03-19,Organic,Mobile,0
7042,321,2024-11-20,Organic,Desktop,0
7043,321,2025-06-09,Organic,Mobile,0
7044,321,2024-05-03,Organic,Mobile,0
7045,321,2025-04-16,Organic,Mobile,1
7046,321,2025-03-01,Organic,Desktop,0
7047,321,2025-03-13,Organic,Desktop,0
7048,321,2024-07-23,Organic,Mobile,0
7049,322,2025-05-16,Google Ads,Desktop,0
7050,322,2025-02-13,Google Ads,Mobile,0
7051,322,2024-03-30,Google Ads,Mobile,0
7052,322,2025-01-28,Google Ads,Mobile,0
7053,322,2024-04-08,Google Ads,Mobile,0
7054,322,2024-08-20,Google Ads,Mobile,0
7055,322,2024-12-30,Google Ads,Mobile,0
7056,322,2024-03-13,Google Ads,Mobile,0
7057,322,2025-09-11,Google Ads,Mobile,0
7058,322,2024-09-03,Google Ads,Mobile,1
7059,322,2025-12-05,Google Ads,Mobile,1
7060,322,2024-08-30,Google Ads,Mobile,0
7061,322,2024-03-02,Google Ads,Mobile,1
7062,322,2025-05-22,Google Ads,Mobile,0
7063,322,2025-09-21,Google Ads,Mobile,0
7064,322,2025-05-28,Google Ads,Desktop,0
7065,322,2024-12-15,Google Ads,Mobile,0
7066,322,2024-05-16,Google Ads,Mobile,1
7067,322,2024-01-11,Google Ads,Desktop,0
7068,322,2024-07-23,Google Ads,Mobile,1
7069,322,2025-07-04,Google Ads,Mobile,1
7070,322,2025-07-16,Google Ads,Mobile,0
7071,322,2025-09-18,Google Ads,Mobile,0
7072,322,2024-02-04,Google Ads,Desktop,0
7073,322,2025-02-05,Google Ads,Desktop,0
7074,322,2025-09-22,Google Ads,Mobile,1
7075,322,2025-10-12,Google Ads,Mobile,0
7076,322,2024-05-27,Google Ads,Mobile,0
7077,322,2024-08-28,Google Ads,Mobile,1
7078,322,2024-03-10,Google Ads,Mobile,0
7079,322,2025-06-16,Google Ads,Mobile,0
7080,323,2024-10-06,Instagram,Mobile,1
7081,323,2025-06-14,Instagram,Mobile,1
7082,323,2025-03-15,Instagram,Mobile,0
7083,323,2025-06-22,Instagram,Desktop,0
7084,323,2025-06-12,Instagram,Desktop,0
7085,323,2024-01-05,Instagram,Mobile,0
7086,323,2025-12-23,Instagram,Mobile,0
7087,323,2024-10-13,Instagram,Mobile,0
7088,323,2024-06-07,Instagram,Desktop,0
7089,323,2025-09-12,Instagram,Mobile,0
7090,323,2024-04-19,Instagram,Desktop,0
7091,323,2024-04-14,Instagram,Mobile,0
7092,323,2024-01-11,Instagram,Mobile,1
7093,323,2025-09-27,Instagram,Mobile,0
7094,323,2024-09-16,Instagram,Mobile,1
7095,323,2025-11-04,Instagram,Mobile,0
7096,323,2025-02-05,Instagram,Mobile,0
7097,323,2025-10-08,Instagram,Mobile,0
7098,323,2024-05-13,Instagram,Mobile,0
7099,323,2024-11-15,Instagram,Desktop,0
7100,323,2025-05-01,Instagram,Mobile,0
7101,323,2025-06-18,Instagram,Mobile,0
7102,323,2024-12-22,Instagram,Desktop,0
7103,323,2025-06-27,Instagram,Desktop,0
7104,323,2025-07-27,Instagram,Mobile,1
7105,323,2024-02-03,Instagram,Mobile,0
7106,323,2024-05-16,Instagram,Desktop,0
7107,323,2025-06-28,Instagram,Desktop,0
7108,323,2024-08-18,Instagram,Mobile,0
7109,323,2025-03-13,Instagram,Desktop,0
7110,323,2024-04-23,Instagram,Mobile,1
7111,323,2024-12-08,Instagram,Desktop,0
7112,324,2025-12-23,Facebook,Mobile,0
7113,324,2024-01-28,Facebook,Mobile,0
7114,324,2024-02-21,Facebook,Desktop,0
7115,324,2024-09-24,Facebook,Mobile,1
7116,324,2025-02-15,Facebook,Mobile,0
7117,324,2025-02-28,Facebook,Mobile,0
7118,324,2025-11-03,Facebook,Mobile,0
7119,324,2025-02-15,Facebook,Mobile,1
7120,324,2024-08-03,Facebook,Mobile,0
7121,324,2024-11-01,Facebook,Mobile,0
7122,324,2025-07-27,Facebook,Mobile,0
7123,324,2025-10-07,Facebook,Mobile,0
7124,324,2024-03-04,Facebook,Mobile,0
7125,324,2025-11-03,Facebook,Mobile,0
7126,324,2024-08-20,Facebook,Desktop,0
7127,324,2024-06-25,Facebook,Desktop,0
7128,324,2024-02-19,Facebook,Mobile,0
7129,324,2025-11-11,Facebook,Mobile,1
7130,324,2025-10-21,Facebook,Mobile,0
7131,324,2025-12-13,Facebook,Desktop,1
7132,324,2025-05-26,Facebook,Desktop,0
7133,324,2025-08-01,Facebook,Mobile,0
7134,324,2024-04-03,Facebook,Mobile,0
7135,324,2024-12-21,Facebook,Mobile,1
7136,325,2024-03-10,Referral,Mobile,0
7137,325,2024-02-23,Referral,Mobile,0
7138,325,2025-11-24,Referral,Mobile,0
7139,325,2025-03-21,Referral,Desktop,0
7140,325,2025-10-29,Referral,Mobile,0
7141,325,2024-04-14,Referral,Mobile,0
7142,325,2024-05-26,Referral,Desktop,0
7143,325,2025-08-18,Referral,Mobile,0
7144,325,2025-09-11,Referral,Mobile,0
7145,325,2024-03-10,Referral,Mobile,1
7146,325,2025-10-09,Referral,Desktop,0
7147,325,2024-01-19,Referral,Mobile,0
7148,325,2024-06-01,Referral,Mobile,0
7149,325,2024-02-07,Referral,Mobile,0
7150,325,2024-05-15,Referral,Mobile,0
7151,325,2025-12-09,Referral,Mobile,0
7152,325,2025-10-18,Referral,Mobile,0
7153,325,2024-07-08,Referral,Desktop,0
7154,325,2024-09-06,Referral,Desktop,0
7155,325,2024-09-22,Referral,Desktop,0
7156,325,2025-09-04,Referral,Desktop,0
7157,325,2024-09-29,Referral,Desktop,1
7158,325,2024-05-27,Referral,Mobile,0
7159,326,2024-10-03,Organic,Mobile,0
7160,326,2024-11-21,Organic,Mobile,0
7161,326,2024-02-05,Organic,Mobile,0
7162,326,2024-08-06,Organic,Mobile,0
7163,326,2024-01-12,Organic,Desktop,0
7164,326,2024-09-02,Organic,Desktop,0
7165,326,2025-08-06,Organic,Mobile,0
7166,326,2025-08-18,Organic,Mobile,1
7167,326,2024-10-10,Organic,Desktop,0
7168,326,2024-05-10,Organic,Mobile,0
7169,326,2024-06-04,Organic,Mobile,0
7170,326,2024-09-13,Organic,Mobile,0
7171,326,2024-11-22,Organic,Mobile,0
7172,326,2025-06-19,Organic,Mobile,0
7173,326,2024-07-12,Organic,Mobile,0
7174,326,2024-05-08,Organic,Mobile,0
7175,326,2024-10-31,Organic,Mobile,1
7176,326,2025-08-16,Organic,Mobile,0
7177,326,2024-07-09,Organic,Mobile,1
7178,327,2024-04-12,Referral,Desktop,0
7179,327,2025-11-18,Referral,Mobile,0
7180,327,2025-03-23,Referral,Mobile,0
7181,327,2024-03-02,Referral,Mobile,0
7182,327,2024-10-24,Referral,Mobile,0
7183,327,2024-10-15,Referral,Mobile,1
7184,327,2025-02-22,Referral,Mobile,0
7185,327,2024-09-01,Referral,Mobile,0
7186,327,2024-07-06,Referral,Mobile,0
7187,327,2025-08-27,Referral,Mobile,1
7188,327,2024-07-20,Referral,Mobile,0
7189,327,2024-09-09,Referral,Desktop,0
7190,327,2024-03-13,Referral,Mobile,0
7191,327,2024-09-06,Referral,Mobile,0
7192,327,2024-03-08,Referral,Mobile,0
7193,327,2025-04-30,Referral,Mobile,0
7194,327,2025-09-10,Referral,Mobile,0
7195,327,2025-04-07,Referral,Desktop,0
7196,327,2024-02-10,Referral,Mobile,0
7197,327,2024-05-21,Referral,Mobile,0
7198,327,2024-09-18,Referral,Mobile,0
7199,327,2024-10-26,Referral,Desktop,1
7200,327,2024-02-21,Referral,Mobile,0
7201,327,2025-07-23,Referral,Mobile,0
7202,328,2024-08-15,Google Ads,Mobile,0
7203,328,2024-07-26,Google Ads,Mobile,0
7204,328,2025-04-19,Google Ads,Mobile,1
7205,328,2024-07-15,Google Ads,Mobile,0
7206,328,2025-04-19,Google Ads,Mobile,0
7207,328,2025-08-06,Google Ads,Mobile,0
7208,328,2025-11-05,Google Ads,Mobile,1
7209,328,2024-06-21,Google Ads,Mobile,0
7210,328,2025-01-13,Google Ads,Mobile,0
7211,328,2025-09-27,Google Ads,Mobile,0
7212,328,2024-09-24,Google Ads,Desktop,0
7213,328,2024-10-27,Google Ads,Desktop,0
7214,328,2025-10-18,Google Ads,Mobile,1
7215,328,2025-05-15,Google Ads,Mobile,0
7216,328,2025-10-30,Google Ads,Mobile,0
7217,328,2024-05-15,Google Ads,Desktop,0
7218,328,2025-01-26,Google Ads,Mobile,0
7219,328,2024-01-30,Google Ads,Mobile,0
7220,328,2024-10-19,Google Ads,Mobile,1
7221,328,2024-07-16,Google Ads,Mobile,0
7222,328,2024-09-02,Google Ads,Desktop,0
7223,328,2025-08-22,Google Ads,Mobile,0
7224,328,2025-06-18,Google Ads,Mobile,0
7225,328,2024-02-03,Google Ads,Mobile,0
7226,328,2024-12-17,Google Ads,Mobile,0
7227,328,2025-10-29,Google Ads,Mobile,0
7228,328,2024-06-18,Google Ads,Desktop,0
7229,328,2025-04-27,Google Ads,Mobile,1
7230,328,2025-11-14,Google Ads,Mobile,1
7231,328,2025-08-23,Google Ads,Mobile,1
7232,328,2025-01-26,Google Ads,Mobile,0
7233,328,2025-09-26,Google Ads,Desktop,0
7234,328,2024-11-10,Google Ads,Desktop,0
7235,328,2025-10-19,Google Ads,Mobile,0
7236,329,2025-11-11,Organic,Mobile,1
7237,329,2025-05-04,Organic,Mobile,1
7238,329,2025-04-25,Organic,Mobile,0
7239,329,2025-04-08,Organic,Mobile,0
7240,329,2024-08-21,Organic,Mobile,1
7241,329,2025-03-13,Organic,Desktop,0
7242,329,2025-06-12,Organic,Mobile,0
7243,329,2024-05-01,Organic,Mobile,0
7244,329,2024-09-11,Organic,Mobile,0
7245,329,2024-12-16,Organic,Mobile,0
7246,329,2025-07-25,Organic,Desktop,1
7247,330,2025-08-07,Google Ads,Mobile,1
7248,330,2024-07-04,Google Ads,Mobile,0
7249,330,2025-05-06,Google Ads,Mobile,1
7250,330,2024-08-19,Google Ads,Desktop,1
7251,330,2025-05-28,Google Ads,Mobile,0
7252,330,2024-11-28,Google Ads,Desktop,0
7253,330,2024-02-18,Google Ads,Mobile,0
7254,330,2024-11-18,Google Ads,Desktop,0
7255,330,2024-11-20,Google Ads,Desktop,1
7256,330,2024-05-17,Google Ads,Desktop,0
7257,330,2024-03-13,Google Ads,Mobile,1
7258,330,2025-07-07,Google Ads,Mobile,0
7259,330,2024-12-24,Google Ads,Mobile,0
7260,330,2024-03-19,Google Ads,Mobile,0
7261,330,2024-09-09,Google Ads,Mobile,0
7262,330,2025-06-08,Google Ads,Desktop,0
7263,330,2025-04-14,Google Ads,Desktop,0
7264,330,2024-05-20,Google Ads,Mobile,1
7265,330,2024-01-30,Google Ads,Mobile,0
7266,330,2024-01-04,Google Ads,Mobile,0
7267,330,2025-11-01,Google Ads,Mobile,0
7268,330,2025-12-10,Google Ads,Mobile,0
7269,330,2024-11-28,Google Ads,Desktop,0
7270,330,2024-03-23,Google Ads,Mobile,0
7271,330,2025-06-16,Google Ads,Mobile,0
7272,330,2025-09-21,Google Ads,Mobile,0
7273,330,2024-06-28,Google Ads,Mobile,0
7274,330,2025-11-30,Google Ads,Mobile,0
7275,330,2024-09-11,Google Ads,Mobile,1
7276,331,2024-10-07,Instagram,Desktop,0
7277,331,2024-02-09,Instagram,Mobile,0
7278,331,2025-09-29,Instagram,Desktop,0
7279,331,2024-04-23,Instagram,Mobile,0
7280,331,2025-03-08,Instagram,Mobile,0
7281,331,2024-10-15,Instagram,Mobile,1
7282,331,2024-01-01,Instagram,Mobile,1
7283,331,2025-08-23,Instagram,Mobile,0
7284,331,2025-02-03,Instagram,Mobile,0
7285,331,2025-10-05,Instagram,Mobile,0
7286,331,2025-09-16,Instagram,Mobile,0
7287,331,2024-03-16,Instagram,Mobile,1
7288,331,2024-09-26,Instagram,Desktop,1
7289,331,2024-08-03,Instagram,Mobile,0
7290,331,2025-10-27,Instagram,Mobile,0
7291,331,2025-01-31,Instagram,Mobile,0
7292,332,2025-08-25,Organic,Mobile,0
7293,332,2025-02-26,Organic,Mobile,1
