session_id,customer_id,session_date,traffic_source,device,converted
4789,326,2025-08-25,Referral,Mobile,0
4790,391,2025-11-18,Instagram,Desktop,0
4791,429,2025-05-11,Organic,Desktop,0
4792,134,2025-06-10,Facebook,Desktop,1
4793,239,2025-12-19,Instagram,Desktop,1
4794,445,2025-03-18,Google Ads,Mobile,0
4795,272,2025-04-03,Instagram,Mobile,0
4796,463,2025-05-25,Referral,Mobile,0
4797,90,2025-01-13,Referral,Desktop,1
4798,406,2025-02-28,Instagram,Mobile,0
4799,209,2025-01-26,Instagram,Mobile,0
4800,199,2025-10-13,Referral,Desktop,1
4801,124,2025-10-25,Referral,Desktop,0
4802,68,2025-03-28,Facebook,Desktop,0
4803,373,2025-10-09,Organic,Desktop,1
4804,260,2025-03-29,Facebook,Desktop,0
4805,371,2025-04-18,Organic,Mobile,1
4806,247,2025-08-09,Google Ads,Desktop,0
4807,303,2025-06-04,Instagram,Mobile,1
4808,356,2025-06-01,Organic,Mobile,0
4809,325,2025-06-12,Facebook,Desktop,1
4810,499,2025-09-21,Instagram,Mobile,1
4811,203,2025-07-10,Facebook,Desktop,0
4812,234,2025-07-03,Instagram,Mobile,1
4813,11,2025-01-03,Facebook,Desktop,0
4814,267,2025-02-28,Referral,Desktop,1
4815,308,2025-10-26,Organic,Mobile,0
4816,374,2025-01-07,Instagram,Desktop,1
4817,176,2025-09-30,Referral,Desktop,0
4818,295,2025-05-07,Referral,Mobile,0
4819,429,2025-06-06,Organic,Desktop,0
4820,367,2025-11-15,Organic,Desktop,0
4821,482,2025-01-18,Google Ads,Desktop,0
4822,344,2025-06-01,Referral,Desktop,1
4823,399,2025-04-07,Facebook,Mobile,0
4824,400,2025-07-23,Referral,Desktop,1
4825,420,2025-05-07,Organic,Desktop,0
4826,288,2025-02-23,Instagram,Mobile,1
4827,383,2025-12-12,Instagram,Mobile,0
4828,236,2025-10-17,Instagram,Mobile,0
4829,226,2025-08-15,Facebook,Desktop,1
4830,55,2025-11-30,Facebook,Mobile,0
4831,232,2025-12-14,Organic,Desktop,0
4832,223,2025-08-22,Facebook,Desktop,0
4833,151,2025-03-07,Google Ads,Desktop,0
4834,125,2025-07-06,Facebook,Mobile,0
4835,28,2025-02-16,Referral,Desktop,0
4836,165,2025-03-28,Referral,Mobile,0
4837,262,2025-09-16,Facebook,Mobile,0
4838,211,2025-06-18,Facebook,Desktop,0
4839,473,2025-07-25,Google Ads,Mobile,0
4840,110,2025-01-06,Facebook,Desktop,1
4841,460,2025-01-30,Facebook,Desktop,1
4842,478,2025-05-29,Instagram,Desktop,1
4843,51,2025-01-04,Facebook,Desktop,0
4844,89,2025-05-05,Google Ads,Desktop,1
4845,241,2025-09-01,Organic,Mobile,1
4846,368,2025-01-17,Facebook,Desktop,1
4847,403,2025-09-23,Facebook,Desktop,1
4848,176,2025-12-21,Referral,Mobile,0
4849,168,2025-05-18,Organic,Mobile,1
4850,413,2025-06-08,Referral,Desktop,0
4851,218,2025-06-04,Organic,Desktop,1
4852,129,2025-01-31,Referral,Desktop,0
4853,398,2025-11-23,Instagram,Desktop,1
4854,7,2025-12-26,Instagram,Mobile,0
4855,377,2025-07-19,Organic,Mobile,0
4856,171,2025-12-14,Referral,Mobile,1
4857,21,2025-11-30,Google Ads,Desktop,1
4858,158,2025-12-10,Facebook,Mobile,1
4859,72,2025-04-05,Instagram,Mobile,0
4860,134,2025-07-12,Facebook,Desktop,0
4861,425,2025-09-25,Google Ads,Desktop,1
4862,255,2025-08-17,Google Ads,Mobile,1
4863,500,2025-01-17,Referral,Desktop,0
4864,189,2025-08-28,Instagram,Mobile,1
4865,279,2025-09-14,Organic,Desktop,1
4866,177,2025-05-16,Instagram,Mobile,0
4867,160,2025-07-27,Instagram,Mobile,1
4868,236,2025-01-24,Instagram,Mobile,1
4869,68,2025-10-18,Facebook,Mobile,0
4870,302,2025-01-16,Facebook,Mobile,0
4871,387,2025-10-09,Referral,Mobile,0
4872,185,2025-07-06,Organic,Mobile,0
4873,352,2025-12-13,Facebook,Mobile,0
4874,442,2025-10-22,Google Ads,Mobile,0
4875,88,2025-11-24,Referral,Desktop,1
4876,490,2025-03-26,Referral,Desktop,1
4877,328,2025-12-16,Referral,Desktop,1
4878,441,2025-11-09,Facebook,Desktop,1
4879,399,2025-07-27,Facebook,Desktop,0
4880,457,2025-06-01,Referral,Mobile,1
4881,272,2025-06-19,Instagram,Desktop,0
4882,156,2025-08-24,Referral,Mobile,1
4883,179,2025-02-17,Google Ads,Mobile,1
4884,38,2025-11-27,Referral,Desktop,1
4885,91,2025-05-28,Facebook,Desktop,0
4886,302,2025-03-13,Facebook,Mobile,0
4887,32,2025-02-14,Organic,Desktop,0
4888,405,2025-03-12,Google Ads,Desktop,0
4889,375,2025-12-21,Referral,Mobile,1
4890,235,2025-02-21,Organic,Desktop,0
4891,254,2025-07-13,Facebook,Mobile,1
4892,195,2025-09-26,Referral,Desktop,0
4893,300,2025-10-10,Instagram,Mobile,1
4894,182,2025-01-22,Instagram,Mobile,1
4895,424,2025-08-30,Organic,Mobile,0
4896,238,2025-08-04,Instagram,Desktop,0
4897,413,2025-07-24,Referral,Mobile,0
4898,85,2025-09-28,Referral,Desktop,0
4899,402,2025-04-03,Referral,Desktop,1
4900,23,2025-04-24,Referral,Desktop,1
4901,183,2025-11-26,Referral,Mobile,0
4902,488,2025-07-06,Google Ads,Mobile,1
4903,318,2025-01-16,Instagram,Desktop,1
4904,183,2025-11-02,Referral,Desktop,1
4905,290,2025-01-30,Organic,Mobile,1
4906,110,2025-10-24,Facebook,Desktop,1
4907,5,2025-06-01,Facebook,Desktop,0
4908,367,2025-04-24,Organic,Desktop,0
4909,172,2025-03-10,Facebook,Desktop,0
4910,298,2025-02-26,Organic,Desktop,1
4911,481,2025-10-02,Instagram,Mobile,1
4912,16,2025-11-26,Google Ads,Mobile,0
4913,447,2025-07-28,Instagram,Mobile,1
4914,396,2025-04-20,Google Ads,Desktop,1
4915,81,2025-12-31,Facebook,Mobile,0
4916,362,2025-02-25,Facebook,Mobile,0
4917,234,2025-02-09,Instagram,Desktop,1
4918,84,2025-02-06,Referral,Desktop,1
4919,352,2025-01-13,Facebook,Desktop,1
4920,297,2025-10-01,Instagram,Desktop,0
4921,170,2025-12-07,Facebook,Mobile,1
4922,289,2025-02-01,Google Ads,Mobile,0
4923,156,2025-09-16,Referral,Desktop,1
4924,152,2025-09-15,Referral,Desktop,0
4925,56,2025-10-28,Google Ads,Desktop,1
4926,171,2025-08-12,Referral,Mobile,0
4927,264,2025-08-16,Organic,Mobile,0
4928,94,2025-04-26,Instagram,Desktop,1
4929,316,2025-10-25,Facebook,Mobile,0
4930,233,2025-02-23,Instagram,Mobile,1
4931,78,2025-11-18,Google Ads,Desktop,1
4932,192,2025-07-13,Instagram,Mobile,0
4933,388,2025-02-19,Instagram,Mobile,0
4934,42,2025-01-30,Organic,Desktop,1
4935,106,2025-08-25,Referral,Desktop,0
4936,225,2025-01-27,Instagram,Desktop,1
4937,139,2025-09-24,Google Ads,Desktop,0
4938,236,2025-12-02,Instagram,Desktop,0
4939,166,2025-10-05,Instagram,Desktop,1
4940,358,2025-10-11,Instagram,Mobile,0
4941,355,2025-07-12,Referral,Mobile,0
4942,473,2025-08-01,Google Ads,Mobile,1
4943,233,2025-08-21,Instagram,Mobile,0
4944,288,2025-10-05,Instagram,Mobile,0
4945,305,2025-10-02,Referral,Desktop,1
4946,72,2025-05-03,Instagram,Mobile,0
4947,193,2025-07-10,Organic,Desktop,1
4948,29,2025-03-07,Facebook,Mobile,1
4949,250,2025-10-17,Facebook,Desktop,0
4950,231,2025-10-18,Referral,Mobile,1
4951,376,2025-05-15,Referral,Desktop,1
4952,276,2025-09-06,Organic,Mobile,0
4953,91,2025-06-15,Facebook,Desktop,1
4954,121,2025-11-28,Instagram,Desktop,0
4955,235,2025-09-06,Organic,Desktop,0
4956,179,2025-08-21,Google Ads,Desktop,1
4957,316,2025-04-24,Facebook,Desktop,0
4958,41,2025-09-20,Organic,Mobile,1
4959,309,2025-03-15,Facebook,Desktop,0
4960,195,2025-12-18,Referral,Mobile,1
4961,47,2025-12-25,Organic,Mobile,1
4962,213,2025-09-24,Google Ads,Mobile,0
4963,115,2025-11-09,Instagram,Mobile,1
4964,182,2025-08-26,Instagram,Desktop,1
4965,397,2025-10-26,Google Ads,Mobile,0
4966,311,2025-03-30,Facebook,Mobile,1
4967,227,2025-11-15,Facebook,Mobile,1
4968,256,2025-04-11,Google Ads,Desktop,1
4969,18,2025-06-12,Organic,Mobile,1
4970,396,2025-06-19,Google Ads,Desktop,1
4971,61,2025-01-08,Facebook,Desktop,0
4972,38,2025-08-10,Referral,Mobile,1
4973,422,2025-12-16,Instagram,Desktop,1
4974,60,2025-05-06,Google Ads,Mobile,0
4975,148,2025-11-05,Instagram,Mobile,1
4976,355,2025-03-11,Referral,Desktop,0
4977,96,2025-11-26,Referral,Mobile,0
4978,248,2025-06-15,Organic,Mobile,0
4979,363,2025-12-07,Google Ads,Desktop,0
4980,202,2025-02-02,Referral,Mobile,0
4981,404,2025-06-16,Organic,Desktop,0
4982,376,2025-08-16,Referral,Desktop,1
4983,238,2025-07-18,Instagram,Desktop,0
4984,448,2025-11-20,Google Ads,Mobile,1
4985,178,2025-06-02,Instagram,Desktop,1
4986,218,2025-04-09,Organic,Mobile,1
4987,257,2025-04-25,Google Ads,Mobile,0
4988,101,2025-03-17,Google Ads,Mobile,1
4989,75,2025-12-09,Google Ads,Mobile,0
4990,136,2025-06-22,Organic,Mobile,1
4991,407,2025-07-07,Facebook,Mobile,0
4992,368,2025-02-21,Facebook,Mobile,0
4993,76,2025-05-16,Referral,Desktop,0
4994,471,2025-05-02,Referral,Mobile,0
4995,407,2025-11-20,Facebook,Mobile,1
4996,386,2025-12-23,Facebook,Desktop,1
4997,248,2025-10-12,Organic,Mobile,0
4998,469,2025-09-06,Facebook,Mobile,1
4999,2,2025-10-01,Organic,Desktop,0
5000,263,2025-03-14,Organic,Desktop,0
5001,461,2025-05-25,Organic,Desktop,1
5002,473,2025-04-01,Google Ads,Mobile,0
5003,49,2025-04-14,Referral,Mobile,0
5004,282,2025-02-23,Instagram,Desktop,1
5005,79,2025-07-25,Instagram,Desktop,0
5006,8,2025-02-07,Organic,Desktop,1
5007,443,2025-08-07,Organic,Desktop,0
5008,227,2025-06-20,Facebook,Desktop,0
5009,215,2025-10-13,Facebook,Mobile,1
5010,478,2025-12-25,Instagram,Mobile,1
5011,335,2025-06-28,Facebook,Desktop,1
5012,141,2025-01-03,Instagram,Mobile,1
5013,25,2025-07-10,Referral,Mobile,1
5014,135,2025-04-24,Instagram,Mobile,1
5015,120,2025-07-07,Facebook,Mobile,0
5016,221,2025-04-16,Facebook,Desktop,0
5017,430,2025-05-03,Organic,Desktop,0
5018,408,2025-08-22,Facebook,Desktop,1
5019,121,2025-01-14,Instagram,Mobile,0
5020,253,2025-03-02,Google Ads,Desktop,0
5021,279,2025-05-05,Organic,Mobile,1
5022,178,2025-12-21,Instagram,Mobile,1
5023,333,2025-01-22,Referral,Desktop,0
5024,149,2025-05-27,Instagram,Mobile,1
5025,207,2025-01-03,Referral,Mobile,1
5026,217,2025-02-21,Instagram,Mobile,1
5027,404,2025-05-05,Organic,Desktop,0
5028,368,2025-06-29,Facebook,Desktop,1
5029,458,2025-04-14,Facebook,Mobile,1
5030,163,2025-11-20,Facebook,Mobile,0
5031,154,2025-02-09,Instagram,Desktop,0
5032,398,2025-01-15,Instagram,Desktop,1
5033,237,2025-04-02,Referral,Mobile,1
5034,26,2025-05-24,Organic,Mobile,1
5035,36,2025-02-05,Referral,Mobile,0
5036,362,2025-07-12,Facebook,Mobile,0
5037,137,2025-11-25,Organic,Desktop,0
5038,159,2025-04-28,Referral,Desktop,0
5039,171,2025-09-05,Referral,Desktop,1
5040,429,2025-02-14,Organic,Mobile,0
5041,425,2025-12-12,Google Ads,Desktop,1
5042,155,2025-03-24,Instagram,Mobile,1
5043,412,2025-06-16,Google Ads,Desktop,1
5044,84,2025-08-01,Referral,Desktop,1
5045,483,2025-08-29,Facebook,Desktop,1
5046,6,2025-02-16,Instagram,Desktop,0
5047,23,2025-11-07,Referral,Desktop,1
5048,3,2025-05-01,Organic,Mobile,0
5049,426,2025-01-12,Referral,Desktop,1
5050,309,2025-05-26,Facebook,Mobile,0
5051,160,2025-02-24,Instagram,Mobile,1
5052,241,2025-12-18,Organic,Desktop,0
5053,99,2025-03-11,Instagram,Mobile,0
5054,63,2025-11-18,Instagram,Mobile,0
5055,373,2025-07-21,Organic,Desktop,0
5056,424,2025-04-09,Organic,Mobile,0
5057,50,2025-04-28,Organic,Mobile,0
5058,8,2025-05-26,Organic,Mobile,1
5059,158,2025-02-06,Facebook,Desktop,0
5060,232,2025-02-27,Organic,Desktop,0
5061,324,2025-04-14,Referral,Mobile,0
5062,315,2025-10-28,Referral,Mobile,1
5063,103,2025-07-08,Instagram,Mobile,1
5064,485,2025-02-19,Instagram,Mobile,0
5065,406,2025-04-09,Instagram,Desktop,1
5066,286,2025-05-21,Facebook,Mobile,0
5067,469,2025-08-23,Facebook,Desktop,0
5068,268,2025-11-16,Referral,Mobile,0
5069,329,2025-08-09,Instagram,Mobile,1
5070,59,2025-02-26,Google Ads,Desktop,0
5071,344,2025-04-23,Referral,Mobile,0
5072,362,2025-04-10,Facebook,Mobile,0
5073,219,2025-09-15,Organic,Desktop,0
5074,347,2025-03-03,Google Ads,Desktop,0
5075,76,2025-08-27,Referral,Mobile,1
5076,156,2025-12-11,Referral,Mobile,1
5077,209,2025-11-17,Instagram,Desktop,0
5078,201,2025-01-21,Instagram,Mobile,1
5079,15,2025-01-30,Google Ads,Desktop,1
5080,157,2025-06-02,Organic,Desktop,0
5081,190,2025-08-11,Instagram,Desktop,0
5082,69,2025-12-26,Organic,Mobile,0
5083,265,2025-05-24,Facebook,Mobile,1
5084,138,2025-01-10,Referral,Desktop,1
5085,418,2025-05-01,Instagram,Desktop,1
5086,46,2025-08-24,Referral,Mobile,0
5087,431,2025-09-06,Instagram,Mobile,0
5088,36,2025-01-12,Referral,Desktop,0
5089,130,2025-11-15,Referral,Mobile,0
5090,369,2025-04-16,Referral,Desktop,0
5091,489,2025-05-15,Organic,Mobile,0
5092,458,2025-02-05,Facebook,Mobile,0
5093,213,2025-11-08,Google Ads,Desktop,1
5094,254,2025-05-01,Facebook,Desktop,0
5095,195,2025-02-14,Referral,Desktop,1
5096,268,2025-02-27,Referral,Desktop,1
5097,116,2025-02-22,Google Ads,Desktop,1
5098,233,2025-12-05,Instagram,Mobile,0
5099,283,2025-07-03,Google Ads,Mobile,0
5100,102,2025-04-01,Instagram,Mobile,0
5101,440,2025-07-26,Organic,Desktop,1
5102,494,2025-09-01,Instagram,Desktop,0
5103,377,2025-08-20,Organic,Desktop,1
5104,178,2025-08-22,Instagram,Mobile,0
5105,186,2025-10-24,Instagram,Desktop,0
5106,467,2025-02-08,Google Ads,Mobile,1
5107,247,2025-09-03,Google Ads,Mobile,1
5108,346,2025-09-07,Facebook,Mobile,1
5109,371,2025-04-28,Organic,Mobile,0
5110,397,2025-06-03,Google Ads,Mobile,1
5111,67,2025-03-03,Google Ads,Mobile,1
5112,268,2025-07-21,Referral,Mobile,0
5113,257,2025-03-07,Google Ads,Desktop,0
5114,51,2025-06-26,Facebook,Desktop,1
5115,467,2025-01-18,Google Ads,Mobile,1
5116,358,2025-06-15,Instagram,Mobile,1
5117,107,2025-02-26,Organic,Mobile,1
5118,262,2025-07-13,Facebook,Desktop,1
5119,342,2025-07-13,Instagram,Desktop,0
5120,429,2025-05-21,Organic,Mobile,1
5121,95,2025-02-24,Instagram,Mobile,1
5122,394,2025-10-01,Instagram,Desktop,0
5123,486,2025-01-03,Facebook,Mobile,1
5124,257,2025-08-19,Google Ads,Mobile,1
5125,129,2025-03-05,Referral,Desktop,0
5126,297,2025-08-24,Instagram,Desktop,0
5127,224,2025-12-03,Google Ads,Mobile,1
5128,402,2025-02-12,Referral,Mobile,0
5129,122,2025-08-31,Facebook,Mobile,1
5130,192,2025-11-03,Instagram,Mobile,0
5131,73,2025-04-05,Referral,Desktop,1
5132,300,2025-05-26,Instagram,Mobile,1
5133,207,2025-11-30,Referral,Mobile,0
5134,393,2025-02-04,Referral,Desktop,1
5135,476,2025-10-28,Instagram,Mobile,0
5136,321,2025-10-13,Organic,Desktop,0
5137,349,2025-02-12,Organic,Desktop,1
5138,333,2025-07-30,Referral,Desktop,1
5139,246,2025-03-03,Referral,Mobile,1
5140,39,2025-05-31,Organic,Mobile,0
5141,156,2025-06-13,Referral,Desktop,0
5142,173,2025-08-15,Google Ads,Desktop,0
5143,330,2025-07-21,Referral,Desktop,0
5144,170,2025-03-11,Facebook,Mobile,0
5145,219,2025-05-26,Organic,Mobile,1
5146,400,2025-11-10,Referral,Mobile,0
5147,196,2025-08-02,Google Ads,Desktop,0
5148,17,2025-11-01,Instagram,Mobile,1
5149,474,2025-02-22,Organic,Desktop,1
5150,90,2025-06-28,Referral,Desktop,0
5151,80,2025-01-02,Google Ads,Mobile,0
5152,35,2025-10-24,Referral,Mobile,1
5153,169,2025-11-04,Organic,Desktop,1
5154,199,2025-07-05,Referral,Mobile,1
5155,208,2025-09-12,Google Ads,Mobile,1
5156,384,2025-11-03,Referral,Desktop,0
5157,311,2025-08-14,Facebook,Desktop,1
5158,170,2025-09-06,Facebook,Desktop,1
5159,63,2025-03-09,Instagram,Desktop,0
5160,343,2025-08-24,Referral,Mobile,0
5161,450,2025-09-05,Google Ads,Mobile,1
5162,287,2025-12-21,Instagram,Desktop,0
5163,180,2025-11-22,Organic,Desktop,0
5164,450,2025-04-15,Google Ads,Mobile,0
5165,8,2025-04-06,Organic,Desktop,1
5166,458,2025-01-18,Facebook,Mobile,0
5167,317,2025-11-21,Referral,Mobile,1
5168,344,2025-06-11,Referral,Desktop,1
5169,488,2025-04-23,Google Ads,Desktop,1
5170,411,2025-04-07,Organic,Desktop,0
5171,49,2025-05-26,Referral,Desktop,1
5172,461,2025-01-09,Organic,Mobile,0
5173,265,2025-07-29,Facebook,Mobile,0
5174,12,2025-01-02,Organic,Mobile,1
5175,421,2025-12-08,Referral,Desktop,1
5176,237,2025-05-18,Referral,Desktop,0
5177,40,2025-03-12,Google Ads,Mobile,1
5178,428,2025-11-30,Instagram,Desktop,1
5179,432,2025-06-10,Instagram,Mobile,0
5180,59,2025-09-06,Google Ads,Desktop,0
5181,30,2025-12-16,Facebook,Mobile,1
5182,185,2025-08-30,Organic,Desktop,1
5183,163,2025-03-28,Facebook,Mobile,0
5184,19,2025-10-03,Google Ads,Mobile,0
5185,348,2025-06-28,Instagram,Desktop,0
5186,116,2025-04-23,Google Ads,Mobile,0
5187,383,2025-07-16,Instagram,Desktop,1
5188,223,2025-02-09,Facebook,Mobile,1
5189,442,2025-01-16,Google Ads,Desktop,1
5190,54,2025-06-25,Instagram,Mobile,0
5191,293,2025-12-25,Organic,Mobile,0
5192,155,2025-02-09,Instagram,Desktop,1
5193,382,2025-08-17,Organic,Desktop,0
5194,132,2025-06-16,Google Ads,Mobile,1
5195,203,2025-11-18,Facebook,Desktop,0
5196,222,2025-12-03,Google Ads,Desktop,0
5197,185,2025-08-13,Organic,Mobile,1
5198,115,2025-09-01,Instagram,Desktop,0
5199,91,2025-03-21,Facebook,Desktop,1
5200,408,2025-06-24,Facebook,Mobile,0
5201,3,2025-07-14,Organic,Desktop,1
5202,195,2025-07-27,Referral,Desktop,0
5203,154,2025-01-07,Instagram,Desktop,1
5204,45,2025-10-12,Organic,Desktop,1
5205,266,2025-11-03,Facebook,Mobile,1
5206,177,2025-09-19,Instagram,Desktop,0
5207,252,2025-03-26,Organic,Desktop,0
5208,350,2025-01-17,Google Ads,Mobile,0
5209,198,2025-08-08,Google Ads,Mobile,0
5210,348,2025-04-01,Instagram,Mobile,1
5211,463,2025-07-29,Referral,Mobile,1
5212,133,2025-04-10,Google Ads,Mobile,0
5213,452,2025-04-18,Referral,Desktop,0
5214,48,2025-08-30,Google Ads,Mobile,0
5215,232,2025-05-03,Organic,Mobile,1
5216,133,2025-08-26,Google Ads,Mobile,0
5217,120,2025-06-19,Facebook,Mobile,0
5218,383,2025-11-06,Instagram,Mobile,0
5219,269,2025-12-06,Organic,Mobile,1
5220,293,2025-06-14,Organic,Mobile,1
5221,207,2025-01-29,Referral,Mobile,0
5222,442,2025-11-15,Google Ads,Mobile,1
5223,259,2025-11-02,Facebook,Mobile,0
5224,394,2025-12-20,Instagram,Desktop,0
5225,380,2025-12-13,Referral,Mobile,1
5226,95,2025-09-14,Instagram,Desktop,1
5227,294,2025-10-16,Organic,Desktop,1
5228,270,2025-12-26,Organic,Mobile,0
5229,76,2025-05-19,Referral,Mobile,0
5230,396,2025-12-21,Google Ads,Desktop,1
5231,253,2025-02-08,Google Ads,Desktop,1
5232,109,2025-01-20,Organic,Mobile,0
5233,249,2025-04-28,Referral,Mobile,0
5234,237,2025-09-30,Referral,Desktop,0
5235,387,2025-10-05,Referral,Mobile,1
5236,10,2025-06-02,Organic,Desktop,0
5237,352,2025-04-24,Facebook,Mobile,0
5238,24,2025-04-19,Google Ads,Desktop,1
5239,178,2025-11-04,Instagram,Desktop,1
5240,386,2025-08-16,Facebook,Mobile,0
5241,197,2025-04-01,Organic,Mobile,0
5242,443,2025-08-01,Organic,Desktop,1
5243,430,2025-01-17,Organic,Mobile,1
5244,245,2025-08-24,Instagram,Mobile,1
5245,209,2025-05-19,Instagram,Desktop,1
5246,330,2025-10-12,Referral,Desktop,1
5247,257,2025-12-09,Google Ads,Desktop,0
5248,121,2025-10-21,Instagram,Desktop,0
5249,224,2025-05-18,Google Ads,Desktop,1
5250,457,2025-07-27,Referral,Desktop,0
5251,409,2025-10-23,Facebook,Desktop,1
5252,478,2025-09-28,Instagram,Desktop,1
5253,498,2025-05-23,Facebook,Desktop,0
5254,192,2025-07-29,Instagram,Desktop,0
5255,367,2025-12-30,Organic,Mobile,1
5256,500,2025-12-25,Referral,Desktop,1
5257,323,2025-04-10,Instagram,Desktop,0
5258,274,2025-10-27,Google Ads,Mobile,1
5259,350,2025-01-30,Google Ads,Desktop,1
5260,283,2025-07-12,Google Ads,Desktop,0
5261,13,2025-09-04,Organic,Mobile,1
5262,342,2025-10-05,Instagram,Desktop,0
5263,373,2025-10-10,Organic,Desktop,0
5264,10,2025-01-19,Organic,Desktop,1
5265,311,2025-08-12,Facebook,Desktop,0
5266,437,2025-05-14,Instagram,Desktop,0
5267,60,2025-05-22,Google Ads,Mobile,0
5268,242,2025-08-12,Organic,Desktop,1
5269,394,2025-10-17,Instagram,Mobile,1
5270,405,2025-08-17,Google Ads,Mobile,0
5271,143,2025-04-08,Instagram,Desktop,1
5272,83,2025-12-16,Google Ads,Mobile,1
5273,286,2025-05-06,Facebook,Mobile,0
5274,425,2025-02-28,Google Ads,Desktop,0
5275,69,2025-05-05,Organic,Mobile,1
5276,149,2025-12-25,Instagram,Desktop,1
5277,442,2025-07-07,Google Ads,Mobile,0
5278,129,2025-01-18,Referral,Desktop,1
5279,29,2025-02-18,Facebook,Mobile,0
5280,345,2025-10-15,Referral,Desktop,0
5281,251,2025-10-16,Organic,Desktop,0
5282,138,2025-08-17,Referral,Desktop,0
5283,437,2025-11-27,Instagram,Desktop,0
5284,340,2025-10-06,Google Ads,Desktop,1
5285,35,2025-09-06,Referral,Mobile,1
5286,55,2025-05-02,Facebook,Mobile,1
5287,451,2025-10-10,Instagram,Mobile,0
5288,134,2025-04-08,Facebook,Desktop,1
5289,172,2025-01-30,Facebook,Desktop,1
5290,156,2025-06-23,Referral,Desktop,1
5291,76,2025-12-02,Referral,Desktop,1
5292,149,2025-10-27,Instagram,Mobile,1
5293,136,2025-11-03,Organic,Mobile,0
5294,357,2025-03-08,Google Ads,Mobile,1
5295,135,2025-07-24,Instagram,Desktop,1
5296,282,2025-12-19,Instagram,Desktop,1
5297,415,2025-12-22,Organic,Mobile,0
5298,365,2025-04-05,Referral,Desktop,1
5299,58,2025-05-14,Facebook,Mobile,1
5300,241,2025-06-28,Organic,Desktop,1
5301,305,2025-07-20,Referral,Desktop,0
5302,98,2025-03-05,Instagram,Mobile,0
5303,468,2025-02-18,Facebook,Desktop,0
5304,50,2025-06-11,Organic,Mobile,1
5305,393,2025-04-07,Referral,Desktop,0
5306,102,2025-10-05,Instagram,Desktop,1
5307,406,2025-08-31,Instagram,Desktop,1
5308,142,2025-11-22,Organic,Mobile,0
5309,135,2025-07-15,Instagram,Desktop,1
5310,33,2025-06-16,Organic,Mobile,0
5311,467,2025-03-16,Google Ads,Mobile,0
5312,72,2025-12-27,Instagram,Mobile,1
5313,254,2025-07-09,Facebook,Mobile,0
5314,83,2025-08-19,Google Ads,Mobile,1
5315,394,2025-06-18,Instagram,Desktop,0
5316,319,2025-04-18,Facebook,Mobile,1
5317,230,2025-05-07,Instagram,Mobile,1
5318,157,2025-08-14,Organic,Desktop,0
5319,394,2025-10-17,Instagram,Desktop,0
5320,470,2025-04-02,Instagram,Desktop,0
5321,168,2025-07-11,Organic,Desktop,1
5322,474,2025-03-20,Organic,Mobile,0
5323,373,2025-08-29,Organic,Mobile,1
5324,6,2025-04-05,Instagram,Desktop,1
5325,139,2025-10-24,Google Ads,Mobile,0
5326,338,2025-04-28,Google Ads,Mobile,1
5327,408,2025-02-06,Facebook,Desktop,1
5328,482,2025-04-13,Google Ads,Desktop,1
5329,250,2025-02-26,Facebook,Desktop,1
5330,257,2025-11-11,Google Ads,Mobile,1
5331,141,2025-01-27,Instagram,Mobile,1
5332,145,2025-03-15,Referral,Desktop,0
5333,428,2025-09-16,Instagram,Desktop,1
5334,456,2025-02-26,Instagram,Desktop,1
5335,128,2025-09-07,Instagram,Mobile,0
5336,224,2025-09-28,Google Ads,Desktop,0
5337,81,2025-01-18,Facebook,Desktop,0
5338,380,2025-03-06,Referral,Desktop,0
5339,122,2025-05-19,Facebook,Desktop,1
5340,357,2025-10-25,Google Ads,Desktop,1
5341,279,2025-09-20,Organic,Desktop,0
5342,318,2025-11-07,Instagram,Mobile,1
5343,57,2025-02-18,Instagram,Mobile,0
5344,385,2025-05-17,Instagram,Desktop,0
5345,222,2025-02-12,Google Ads,Desktop,0
5346,170,2025-01-23,Facebook,Desktop,0
5347,488,2025-12-29,Google Ads,Mobile,1
5348,32,2025-11-25,Organic,Desktop,0
5349,139,2025-05-30,Google Ads,Desktop,0
5350,75,2025-01-07,Google Ads,Mobile,1
5351,236,2025-07-07,Instagram,Desktop,1
5352,374,2025-02-22,Instagram,Mobile,0
5353,461,2025-06-24,Organic,Desktop,0
5354,68,2025-08-19,Facebook,Desktop,0
5355,431,2025-07-27,Instagram,Desktop,1
5356,36,2025-10-17,Referral,Mobile,0
5357,70,2025-09-21,Instagram,Mobile,1
5358,256,2025-02-17,Google Ads,Desktop,0
5359,434,2025-02-08,Organic,Mobile,0
5360,10,2025-02-18,Organic,Mobile,0
5361,100,2025-11-30,Instagram,Desktop,0
5362,113,2025-06-18,Instagram,Mobile,1
5363,188,2025-09-06,Referral,Desktop,0
5364,354,2025-07-26,Instagram,Desktop,0
5365,443,2025-02-04,Organic,Mobile,1
5366,316,2025-02-03,Facebook,Mobile,1
5367,200,2025-10-24,Organic,Desktop,0
5368,185,2025-01-18,Organic,Desktop,0
5369,229,2025-07-28,Referral,Desktop,1
5370,311,2025-02-25,Facebook,Desktop,0
5371,225,2025-06-06,Instagram,Desktop,1
5372,483,2025-05-05,Facebook,Mobile,0
5373,480,2025-08-03,Facebook,Desktop,0
5374,99,2025-02-01,Instagram,Mobile,1
5375,314,2025-02-25,Facebook,Desktop,1
5376,193,2025-12-03,Organic,Mobile,1
